location,lat,lon,date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,rain_mm,et0_mm,wind_max_kmh,humidity_mean_pct,solar_radiation_mj
Guntur_North,16.7,80.0,2024-08-02,31.6,26.0,28.5,1.8,1.8,4.31,21.2,75,17.41
Guntur_North,16.7,80.0,2024-08-03,31.9,26.1,28.6,1.2,1.2,4.3,22.9,73,17.2
Guntur_North,16.7,80.0,2024-08-04,33.7,26.2,29.4,0.0,0.0,5.32,19.4,69,21.83
Guntur_North,16.7,80.0,2024-08-05,32.9,25.9,29.3,0.1,0.1,4.95,13.7,72,21.44
Guntur_North,16.7,80.0,2024-08-06,31.0,26.0,28.3,2.2,2.2,2.75,14.8,77,10.08
Guntur_North,16.7,80.0,2024-08-07,27.5,25.4,26.2,6.0,6.0,1.7,17.2,89,7.12
Guntur_North,16.7,80.0,2024-08-08,32.2,24.9,27.8,0.9,0.9,4.44,13.2,80,20.2
Guntur_North,16.7,80.0,2024-08-09,32.8,24.8,28.4,0.1,0.1,4.81,14.2,77,21.87
Guntur_North,16.7,80.0,2024-08-10,33.7,25.2,29.0,0.0,0.0,5.09,10.4,76,23.09
Guntur_North,16.7,80.0,2024-08-11,33.2,25.7,29.2,0.0,0.0,4.9,11.8,75,22.04
Guntur_North,16.7,80.0,2024-08-12,33.5,25.4,29.3,0.0,0.0,4.96,12.4,75,22.18
Guntur_North,16.7,80.0,2024-08-13,34.3,26.0,29.8,1.4,1.4,5.19,10.1,73,23.24
Guntur_North,16.7,80.0,2024-08-14,33.2,25.6,29.3,1.1,1.1,4.48,13.2,77,20.31
Guntur_North,16.7,80.0,2024-08-15,33.8,26.4,29.9,0.2,0.2,4.74,10.5,74,20.8
Guntur_North,16.7,80.0,2024-08-16,33.2,26.2,29.2,7.1,7.1,4.13,9.2,80,18.27
Guntur_North,16.7,80.0,2024-08-17,33.8,25.8,29.6,0.9,0.9,4.51,10.6,76,19.58
Guntur_North,16.7,80.0,2024-08-18,34.1,26.3,30.0,2.2,2.2,5.08,11.2,76,23.34
Guntur_North,16.7,80.0,2024-08-19,33.5,25.5,28.0,19.5,19.5,3.34,13.3,86,15.56
Guntur_North,16.7,80.0,2024-08-20,33.7,24.9,29.1,4.4,4.4,4.99,13.7,78,22.05
Guntur_North,16.7,80.0,2024-08-21,34.7,25.9,30.0,0.9,0.9,5.55,14.8,73,22.89
Guntur_North,16.7,80.0,2024-08-22,32.0,26.6,28.2,10.9,10.9,3.07,10.2,84,13.77
Guntur_North,16.7,80.0,2024-08-23,33.0,26.0,29.0,0.1,0.1,4.08,13.2,78,17.54
Guntur_North,16.7,80.0,2024-08-24,31.8,26.0,28.4,4.2,4.2,3.78,18.4,77,14.61
Guntur_North,16.7,80.0,2024-08-25,31.9,24.8,27.9,2.2,2.2,3.97,21.3,76,16.46
Guntur_North,16.7,80.0,2024-08-26,32.8,25.8,29.2,0.2,0.2,5.33,21.2,67,20.78
Guntur_North,16.7,80.0,2024-08-27,33.9,26.1,29.8,0.0,0.0,5.71,21.1,64,21.34
Guntur_North,16.7,80.0,2024-08-28,33.2,26.5,29.1,1.3,1.3,4.98,20.8,67,18.17
Guntur_North,16.7,80.0,2024-08-29,32.2,26.6,29.0,1.0,1.0,3.98,19.0,67,12.22
Guntur_North,16.7,80.0,2024-08-30,27.7,25.0,26.0,28.6,28.6,1.53,17.8,90,6.44
Guntur_North,16.7,80.0,2024-08-31,25.8,24.2,24.9,86.3,86.3,1.06,22.9,92,3.08
Guntur_North,16.7,80.0,2024-09-01,26.6,24.4,25.2,89.8,89.8,1.87,26.0,87,5.93
Guntur_North,16.7,80.0,2024-09-02,30.1,24.3,27.1,1.9,1.9,3.22,19.4,74,10.04
Guntur_North,16.7,80.0,2024-09-03,30.5,24.3,26.9,24.1,24.1,2.82,18.2,83,12.69
Guntur_North,16.7,80.0,2024-09-04,29.4,24.6,26.5,19.5,19.5,2.43,22.3,86,10.23
Guntur_North,16.7,80.0,2024-09-05,30.5,24.5,27.4,8.4,8.4,2.97,19.7,81,12.44
Guntur_North,16.7,80.0,2024-09-06,31.3,25.7,27.7,24.5,24.5,3.57,19.5,81,15.05
Guntur_North,16.7,80.0,2024-09-07,29.4,25.8,27.2,3.5,3.5,2.94,20.9,82,11.79
Guntur_North,16.7,80.0,2024-09-08,26.4,24.7,25.5,68.1,68.1,1.12,21.0,90,3.48
Guntur_North,16.7,80.0,2024-09-09,26.5,24.7,25.5,15.9,15.9,1.45,19.9,90,5.67
Guntur_North,16.7,80.0,2024-09-10,31.6,25.3,28.4,0.6,0.6,5.05,25.1,73,20.89
Guntur_North,16.7,80.0,2024-09-11,32.3,25.5,28.4,0.0,0.0,5.27,21.7,70,21.84
Guntur_North,16.7,80.0,2024-09-12,31.6,24.9,28.0,0.0,0.0,4.64,20.9,71,19.14
Guntur_North,16.7,80.0,2024-09-13,31.0,24.9,27.8,0.0,0.0,4.93,16.6,70,20.57
Guntur_North,16.7,80.0,2024-09-14,32.5,24.5,28.0,0.0,0.0,5.42,18.7,69,22.93
Guntur_North,16.7,80.0,2024-09-15,33.0,24.5,28.4,0.0,0.0,5.61,17.9,67,23.31
Guntur_North,16.7,80.0,2024-09-16,31.5,25.1,27.7,0.5,0.5,3.91,19.4,72,14.64
Guntur_North,16.7,80.0,2024-09-17,32.9,24.8,28.6,0.0,0.0,5.67,18.2,66,22.78
Guntur_North,16.7,80.0,2024-09-18,32.7,23.6,28.2,0.0,0.0,5.28,11.5,69,23.28
Guntur_North,16.7,80.0,2024-09-19,33.7,24.8,29.0,0.0,0.0,5.08,9.4,70,22.84
Guntur_North,16.7,80.0,2024-09-20,33.5,25.5,28.6,6.0,6.0,4.53,11.5,76,20.15
Guntur_North,16.7,80.0,2024-09-21,31.2,24.5,27.4,28.4,28.4,3.52,12.9,86,16.61
Guntur_North,16.7,80.0,2024-09-22,31.0,24.7,27.0,17.1,17.1,3.18,15.3,87,15.3
Guntur_North,16.7,80.0,2024-09-23,31.4,24.4,26.9,26.0,26.0,2.76,12.1,89,12.68
Guntur_North,16.7,80.0,2024-09-24,31.1,24.5,26.7,18.5,18.5,2.98,11.1,90,14.21
Guntur_North,16.7,80.0,2024-09-25,30.1,24.7,27.1,2.2,2.2,2.56,11.5,86,11.59
Guntur_North,16.7,80.0,2024-09-26,30.9,24.9,27.8,1.2,1.2,3.72,15.6,81,16.96
Guntur_North,16.7,80.0,2024-09-27,31.3,25.6,28.0,4.3,4.3,3.18,10.7,81,14.03
Guntur_North,16.7,80.0,2024-09-28,31.8,25.4,28.0,0.6,0.6,4.23,13.4,83,20.0
Guntur_North,16.7,80.0,2024-09-29,31.5,25.1,28.1,2.4,2.4,4.36,10.5,84,20.73
Guntur_North,16.7,80.0,2024-09-30,32.7,25.3,28.6,0.0,0.0,4.8,9.4,79,22.16
Guntur_North,16.7,80.0,2024-10-01,33.2,25.0,28.8,0.0,0.0,4.88,9.3,78,22.46
Guntur_North,16.7,80.0,2024-10-02,33.8,24.8,29.0,0.0,0.0,4.87,9.0,79,22.5
Guntur_North,16.7,80.0,2024-10-03,34.4,26.1,29.5,0.1,0.1,5.08,16.1,75,21.96
Guntur_North,16.7,80.0,2024-10-04,34.7,25.6,29.6,0.0,0.0,4.91,11.6,72,21.84
Guntur_North,16.7,80.0,2024-10-05,33.8,25.3,28.8,0.1,0.1,4.63,11.3,77,21.33
Guntur_North,16.7,80.0,2024-10-06,33.8,24.6,28.6,0.5,0.5,4.64,13.5,76,21.36
Guntur_North,16.7,80.0,2024-10-07,32.5,24.4,27.2,6.6,6.6,3.89,17.9,83,18.96
Guntur_North,16.7,80.0,2024-10-08,30.8,23.9,26.9,3.2,3.2,3.33,10.7,85,16.08
Guntur_North,16.7,80.0,2024-10-09,30.8,24.4,27.2,3.8,3.8,3.66,17.8,84,17.55
Guntur_North,16.7,80.0,2024-10-10,31.0,24.4,26.4,4.2,4.2,2.97,14.6,88,14.13
Guntur_North,16.7,80.0,2024-10-11,30.0,23.9,26.3,6.1,6.1,3.16,14.9,88,15.51
Guntur_North,16.7,80.0,2024-10-12,30.5,23.8,26.9,7.3,7.3,3.47,13.1,86,16.57
Guntur_North,16.7,80.0,2024-10-13,31.9,23.9,27.2,1.1,1.1,4.03,15.4,85,19.27
Guntur_North,16.7,80.0,2024-10-14,29.8,24.2,26.7,2.2,2.2,2.3,11.9,87,10.27
Guntur_North,16.7,80.0,2024-10-15,30.4,24.6,26.8,4.5,4.5,2.5,13.9,86,11.22
Guntur_North,16.7,80.0,2024-10-16,29.9,24.0,26.3,17.0,17.0,2.25,15.5,90,10.83
Guntur_North,16.7,80.0,2024-10-17,30.1,24.7,26.7,6.7,6.7,3.04,16.2,88,14.79
Guntur_North,16.7,80.0,2024-10-18,29.9,24.0,26.4,5.3,5.3,2.84,13.5,90,13.93
Guntur_North,16.7,80.0,2024-10-19,30.9,24.1,26.9,2.4,2.4,3.32,14.7,88,16.12
Guntur_North,16.7,80.0,2024-10-20,31.5,24.4,27.1,4.0,4.0,3.38,11.6,85,15.65
Guntur_North,16.7,80.0,2024-10-21,31.6,23.2,26.6,1.4,1.4,3.75,7.6,86,18.09
Guntur_North,16.7,80.0,2024-10-22,31.6,23.5,26.5,25.8,25.8,3.88,8.8,86,18.83
Guntur_North,16.7,80.0,2024-10-23,32.7,23.3,27.5,0.0,0.0,4.51,11.3,75,20.76
Guntur_North,16.7,80.0,2024-10-24,32.3,22.2,26.9,0.0,0.0,5.06,13.8,64,21.34
Guntur_North,16.7,80.0,2024-10-25,32.5,21.9,27.0,0.0,0.0,5.26,14.2,62,21.54
Guntur_North,16.7,80.0,2024-10-26,32.7,23.4,27.6,0.1,0.1,4.96,15.5,62,19.59
Guntur_North,16.7,80.0,2024-10-27,32.8,22.5,27.3,0.0,0.0,4.67,8.8,65,20.92
Guntur_North,16.7,80.0,2024-10-28,32.3,22.5,27.6,0.0,0.0,4.36,8.9,69,20.13
Guntur_North,16.7,80.0,2024-10-29,32.7,23.0,27.8,0.2,0.2,4.24,14.6,74,19.84
Guntur_North,16.7,80.0,2024-10-30,30.8,24.1,26.9,9.5,9.5,2.9,9.0,85,13.59
Guntur_North,16.7,80.0,2024-10-31,30.9,23.7,27.1,2.5,2.5,3.97,9.7,82,18.68
Guntur_North,16.7,80.0,2024-11-01,31.8,23.6,27.3,0.0,0.0,4.19,8.8,78,19.68
Guntur_North,16.7,80.0,2024-11-02,30.8,23.0,27.1,1.4,1.4,3.12,8.6,80,14.45
Guntur_North,16.7,80.0,2024-11-03,30.8,22.9,26.8,4.3,4.3,3.49,7.7,81,16.8
Guntur_North,16.7,80.0,2024-11-04,32.0,23.0,26.9,0.0,0.0,4.21,7.8,73,19.5
Guntur_North,16.7,80.0,2024-11-05,32.0,22.0,26.7,0.0,0.0,4.19,8.1,72,19.62
Guntur_North,16.7,80.0,2024-11-06,32.4,22.1,27.1,0.0,0.0,4.33,7.7,70,20.43
Guntur_North,16.7,80.0,2024-11-07,32.2,22.0,27.0,0.1,0.1,4.18,8.4,72,19.47
Guntur_North,16.7,80.0,2024-11-08,31.6,22.9,26.9,0.4,0.4,3.83,6.4,78,18.18
Guntur_North,16.7,80.0,2024-11-09,32.0,22.4,27.1,0.0,0.0,4.02,7.6,74,18.59
Guntur_North,16.7,80.0,2024-11-10,32.2,22.5,27.0,0.1,0.1,4.4,9.6,68,19.37
Guntur_North,16.7,80.0,2024-11-11,32.4,21.1,26.5,0.0,0.0,4.57,12.2,63,19.76
Guntur_North,16.7,80.0,2024-11-12,31.2,22.9,25.9,1.8,1.8,2.79,13.1,80,12.07
Guntur_North,16.7,80.0,2024-11-13,31.5,23.0,26.5,1.4,1.4,3.46,14.2,83,15.76
Guntur_North,16.7,80.0,2024-11-14,32.8,22.8,26.3,8.3,8.3,3.4,19.3,86,15.78
Guntur_North,16.7,80.0,2024-11-15,32.8,23.6,27.3,0.0,0.0,3.73,18.4,79,15.99
Guntur_North,16.7,80.0,2024-11-16,32.8,23.2,27.6,0.0,0.0,4.0,6.5,73,18.53
Guntur_North,16.7,80.0,2024-11-17,31.5,23.5,26.8,1.0,1.0,3.74,10.8,76,16.82
Guntur_North,16.7,80.0,2024-11-18,31.7,22.5,26.0,0.5,0.5,4.25,9.9,68,18.66
Guntur_North,16.7,80.0,2024-11-19,30.2,20.2,24.9,0.0,0.0,4.1,10.3,66,19.6
Guntur_North,16.7,80.0,2024-11-20,30.0,19.5,24.7,0.0,0.0,3.98,10.7,64,18.7
Guntur_North,16.7,80.0,2024-11-21,29.7,20.1,24.5,0.0,0.0,3.69,6.4,70,18.6
Guntur_North,16.7,80.0,2024-11-22,29.9,19.2,24.1,0.0,0.0,4.07,9.2,67,19.44
Guntur_North,16.7,80.0,2024-11-23,30.0,18.9,24.3,0.0,0.0,3.9,6.7,68,19.15
Guntur_North,16.7,80.0,2024-11-24,30.1,19.0,24.3,0.0,0.0,4.06,9.7,65,18.61
Guntur_North,16.7,80.0,2024-11-25,30.1,18.7,24.0,0.0,0.0,3.98,8.1,66,18.64
Guntur_North,16.7,80.0,2024-11-26,31.0,19.9,25.3,0.0,0.0,4.29,13.3,61,16.95
Guntur_North,16.7,80.0,2024-11-27,30.1,20.2,24.4,0.0,0.0,4.0,11.1,63,16.92
Guntur_North,16.7,80.0,2024-11-28,29.7,18.6,23.6,0.0,0.0,4.58,12.3,56,18.92
Guntur_North,16.7,80.0,2024-11-29,29.0,22.2,24.7,1.9,1.9,2.99,20.0,67,9.08
Guntur_North,16.7,80.0,2024-11-30,28.2,22.4,24.7,11.2,11.2,1.7,14.9,89,7.32
Guntur_South,15.9,80.0,2024-06-01,41.5,30.5,34.9,0.0,0.0,7.01,23.3,63,23.71
Guntur_South,15.9,80.0,2024-06-02,34.4,27.3,30.0,13.5,13.5,2.95,16.8,78,10.05
Guntur_South,15.9,80.0,2024-06-03,33.2,26.2,29.6,5.1,5.1,2.66,13.3,75,10.41
Guntur_South,15.9,80.0,2024-06-04,36.8,27.2,31.8,10.9,10.9,4.99,20.4,65,17.99
Guntur_South,15.9,80.0,2024-06-05,34.1,27.0,29.2,22.0,22.0,3.44,22.9,81,13.97
Guntur_South,15.9,80.0,2024-06-06,31.5,26.0,28.1,26.8,26.8,2.36,14.3,83,9.62
Guntur_South,15.9,80.0,2024-06-07,32.2,25.7,28.0,35.7,35.7,3.54,12.3,83,15.62
Guntur_South,15.9,80.0,2024-06-08,32.2,25.9,28.3,11.9,11.9,3.42,16.3,80,13.76
Guntur_South,15.9,80.0,2024-06-09,33.0,25.7,28.5,2.1,2.1,4.28,16.4,76,16.98
Guntur_South,15.9,80.0,2024-06-10,33.0,26.1,29.1,2.4,2.4,4.32,18.2,73,16.23
Guntur_South,15.9,80.0,2024-06-11,33.3,27.0,29.6,7.9,7.9,4.29,20.3,69,13.4
Guntur_South,15.9,80.0,2024-06-12,34.1,26.4,29.7,0.7,0.7,5.19,17.9,69,18.62
Guntur_South,15.9,80.0,2024-06-13,34.3,26.8,29.7,7.3,7.3,5.11,13.8,71,20.33
Guntur_South,15.9,80.0,2024-06-14,35.2,26.5,30.6,0.3,0.3,5.98,16.7,65,22.36
Guntur_South,15.9,80.0,2024-06-15,36.1,27.2,31.1,0.3,0.3,5.8,18.4,63,21.25
Guntur_South,15.9,80.0,2024-06-16,36.0,28.0,31.9,0.1,0.1,5.69,15.0,57,19.43
Guntur_South,15.9,80.0,2024-06-17,36.3,26.8,31.1,0.9,0.9,5.14,12.1,68,20.26
Guntur_South,15.9,80.0,2024-06-18,37.6,27.2,32.3,0.0,0.0,6.2,16.2,59,20.89
Guntur_South,15.9,80.0,2024-06-19,36.5,26.6,32.0,0.5,0.5,5.56,17.7,56,17.28
Guntur_South,15.9,80.0,2024-06-20,38.0,29.1,33.2,0.0,0.0,7.37,16.7,47,23.02
Guntur_South,15.9,80.0,2024-06-21,37.5,27.3,32.6,1.9,1.9,6.52,24.0,51,18.91
Guntur_South,15.9,80.0,2024-06-22,36.6,29.5,32.4,0.0,0.0,5.81,17.6,54,16.87
Guntur_South,15.9,80.0,2024-06-23,37.4,26.7,31.5,0.3,0.3,5.66,15.9,61,19.76
Guntur_South,15.9,80.0,2024-06-24,38.0,27.4,32.2,0.0,0.0,6.37,20.2,58,21.54
Guntur_South,15.9,80.0,2024-06-25,37.7,27.5,32.1,12.3,12.3,6.34,19.8,59,21.29
Guntur_South,15.9,80.0,2024-06-26,36.0,26.5,31.0,9.2,9.2,4.98,24.4,66,15.89
Guntur_South,15.9,80.0,2024-06-27,27.4,26.1,26.9,21.7,21.7,1.24,12.7,91,4.81
Guntur_South,15.9,80.0,2024-06-28,34.9,25.6,29.9,1.1,1.1,4.63,21.6,68,15.8
Guntur_South,15.9,80.0,2024-06-29,34.6,26.8,30.5,0.0,0.0,4.96,19.1,67,17.4
Guntur_South,15.9,80.0,2024-06-30,34.0,28.0,30.3,0.0,0.0,3.94,15.4,66,13.1
Guntur_South,15.9,80.0,2024-07-01,34.5,26.1,29.9,2.3,2.3,4.95,17.3,69,17.73
Guntur_South,15.9,80.0,2024-07-02,35.3,27.4,30.4,0.0,0.0,4.71,21.1,62,15.26
Guntur_South,15.9,80.0,2024-07-03,35.4,27.5,30.6,1.3,1.3,5.65,18.1,64,21.15
Guntur_South,15.9,80.0,2024-07-04,35.4,27.9,31.2,0.2,0.2,5.89,19.7,60,20.7
Guntur_South,15.9,80.0,2024-07-05,36.0,26.2,31.0,6.0,6.0,6.36,18.7,61,22.29
Guntur_South,15.9,80.0,2024-07-06,32.7,25.6,27.9,19.5,19.5,2.88,18.5,80,10.45
Guntur_South,15.9,80.0,2024-07-07,30.4,24.9,27.1,18.7,18.7,1.83,12.6,84,7.55
Guntur_South,15.9,80.0,2024-07-08,33.6,26.0,29.2,1.4,1.4,4.64,16.9,69,18.44
Guntur_South,15.9,80.0,2024-07-09,31.0,25.4,27.5,6.5,6.5,2.6,15.3,82,10.12
Guntur_South,15.9,80.0,2024-07-10,35.0,25.8,30.0,1.2,1.2,5.41,13.7,69,21.6
Guntur_South,15.9,80.0,2024-07-11,35.7,27.4,30.7,0.1,0.1,5.34,17.6,63,18.84
Guntur_South,15.9,80.0,2024-07-12,35.5,26.3,30.3,3.9,3.9,5.08,16.6,66,17.05
Guntur_South,15.9,80.0,2024-07-13,29.9,25.5,27.1,16.7,16.7,1.97,17.3,86,7.0
Guntur_South,15.9,80.0,2024-07-14,27.6,25.4,26.3,17.3,17.3,1.88,20.6,89,7.28
Guntur_South,15.9,80.0,2024-07-15,27.6,25.0,26.0,28.1,28.1,1.73,15.8,89,7.24
Guntur_South,15.9,80.0,2024-07-16,32.6,25.2,27.7,14.6,14.6,3.65,22.2,81,14.31
Guntur_South,15.9,80.0,2024-07-17,31.8,24.8,27.8,10.7,10.7,3.71,24.1,79,13.96
Guntur_South,15.9,80.0,2024-07-18,29.0,26.7,27.8,11.3,11.3,2.51,20.7,78,6.44
Guntur_South,15.9,80.0,2024-07-19,26.8,24.6,25.7,29.2,29.2,1.55,21.7,89,4.92
Guntur_South,15.9,80.0,2024-07-20,27.6,24.5,25.6,27.3,27.3,1.54,20.2,89,5.52
Guntur_South,15.9,80.0,2024-07-21,31.1,25.1,27.2,9.5,9.5,3.41,25.2,81,13.2
Guntur_South,15.9,80.0,2024-07-22,32.4,24.6,28.0,5.6,5.6,4.35,23.4,78,16.95
Guntur_South,15.9,80.0,2024-07-23,30.9,26.5,28.1,1.1,1.1,4.01,26.3,74,13.22
Guntur_South,15.9,80.0,2024-07-24,30.5,25.4,27.4,3.1,3.1,3.26,19.5,79,12.39
Guntur_South,15.9,80.0,2024-07-25,32.5,25.2,28.0,2.9,2.9,4.77,29.2,74,18.15
Guntur_South,15.9,80.0,2024-07-26,32.8,25.0,28.2,1.8,1.8,4.79,23.1,74,17.97
Guntur_South,15.9,80.0,2024-07-27,30.8,26.5,28.5,1.3,1.3,4.17,23.4,72,12.72
Guntur_South,15.9,80.0,2024-07-28,33.9,25.7,29.0,2.2,2.2,5.63,26.4,70,22.38
Guntur_South,15.9,80.0,2024-07-29,34.7,26.1,30.1,0.8,0.8,5.89,22.3,67,22.84
Guntur_South,15.9,80.0,2024-07-30,33.8,25.4,29.7,3.2,3.2,5.63,20.2,71,22.76
Guntur_South,15.9,80.0,2024-07-31,32.2,27.2,29.5,0.5,0.5,3.94,18.9,67,12.29
Guntur_South,15.9,80.0,2024-08-01,33.4,26.2,29.1,1.6,1.6,4.38,17.5,71,15.24
Guntur_South,15.9,80.0,2024-08-02,32.6,26.5,29.2,0.3,0.3,3.86,22.3,69,11.49
Guntur_South,15.9,80.0,2024-08-03,33.3,26.8,29.6,0.1,0.1,4.78,23.0,66,16.64
Guntur_South,15.9,80.0,2024-08-04,34.5,27.2,30.7,0.7,0.7,6.31,20.6,61,23.36
Guntur_South,15.9,80.0,2024-08-05,34.6,27.0,30.6,0.0,0.0,5.68,11.0,62,22.22
Guntur_South,15.9,80.0,2024-08-06,32.3,25.9,28.6,2.1,2.1,2.86,12.4,74,10.11
Guntur_South,15.9,80.0,2024-08-07,28.2,24.9,26.7,5.2,5.2,2.11,12.5,84,8.77
Guntur_South,15.9,80.0,2024-08-08,32.5,25.1,28.0,2.3,2.3,4.33,14.8,77,19.04
Guntur_South,15.9,80.0,2024-08-09,33.8,25.4,29.4,0.2,0.2,5.23,15.5,72,22.47
Guntur_South,15.9,80.0,2024-08-10,34.3,25.2,29.5,0.9,0.9,5.25,13.1,74,22.66
Guntur_South,15.9,80.0,2024-08-11,34.5,25.8,30.3,0.0,0.0,5.39,11.6,69,23.07
Guntur_South,15.9,80.0,2024-08-12,34.9,26.0,30.2,2.2,2.2,5.34,12.1,72,22.95
Guntur_South,15.9,80.0,2024-08-13,34.5,25.2,29.4,4.9,4.9,5.43,14.5,74,23.38
Guntur_South,15.9,80.0,2024-08-14,34.8,26.0,30.1,0.3,0.3,5.52,12.8,73,23.07
Guntur_South,15.9,80.0,2024-08-15,34.8,26.0,29.9,0.7,0.7,5.33,15.3,75,22.61
Guntur_South,15.9,80.0,2024-08-16,35.0,26.5,30.1,0.5,0.5,5.08,16.1,75,20.82
Guntur_South,15.9,80.0,2024-08-17,35.8,26.1,30.2,0.9,0.9,4.99,12.8,72,20.67
Guntur_South,15.9,80.0,2024-08-18,35.6,26.5,30.6,1.4,1.4,5.39,15.1,72,22.85
Guntur_South,15.9,80.0,2024-08-19,34.5,25.0,28.9,17.8,17.8,3.74,18.3,79,16.52
Guntur_South,15.9,80.0,2024-08-20,36.5,26.0,30.1,0.8,0.8,5.62,17.2,74,23.68
Guntur_South,15.9,80.0,2024-08-21,36.2,26.8,30.6,0.8,0.8,5.82,19.0,71,23.18
Guntur_South,15.9,80.0,2024-08-22,33.7,27.5,30.0,1.4,1.4,3.27,11.5,71,11.46
Guntur_South,15.9,80.0,2024-08-23,35.3,26.6,30.2,0.5,0.5,4.68,16.1,71,16.84
Guntur_South,15.9,80.0,2024-08-24,33.8,26.8,29.6,1.3,1.3,4.1,21.5,68,11.48
Guntur_South,15.9,80.0,2024-08-25,33.7,25.0,29.4,2.3,2.3,5.71,23.8,67,21.15
Guntur_South,15.9,80.0,2024-08-26,34.2,27.2,30.3,0.1,0.1,5.49,23.1,58,16.18
Guntur_South,15.9,80.0,2024-08-27,35.5,27.5,31.2,0.1,0.1,6.71,21.3,56,22.0
Guntur_South,15.9,80.0,2024-08-28,33.7,27.4,29.8,0.1,0.1,4.69,20.6,61,13.17
Guntur_South,15.9,80.0,2024-08-29,33.2,27.7,30.4,0.1,0.1,4.2,18.5,58,9.5
Guntur_South,15.9,80.0,2024-08-30,28.6,24.8,26.2,28.9,28.9,1.64,21.7,88,5.71
Guntur_South,15.9,80.0,2024-08-31,25.3,24.1,24.8,94.0,94.0,0.99,22.1,91,2.59
Guntur_South,15.9,80.0,2024-09-01,30.0,24.5,26.6,70.4,70.4,3.17,25.5,78,9.84
Guntur_South,15.9,80.0,2024-09-02,30.8,24.0,27.5,2.4,2.4,4.37,20.3,71,15.8
Guntur_South,15.9,80.0,2024-09-03,32.2,24.9,28.2,6.7,6.7,4.27,16.8,74,17.14
Guntur_South,15.9,80.0,2024-09-04,30.4,24.8,27.6,7.3,7.3,3.2,20.2,78,11.72
Guntur_South,15.9,80.0,2024-09-05,31.8,25.0,27.9,5.9,5.9,3.09,17.0,78,11.95
Guntur_South,15.9,80.0,2024-09-06,31.9,26.0,28.6,2.5,2.5,4.41,20.8,75,18.3
Guntur_South,15.9,80.0,2024-09-07,30.4,25.6,27.8,2.5,2.5,3.55,23.0,78,14.37
Guntur_South,15.9,80.0,2024-09-08,26.6,25.0,25.8,26.3,26.3,1.14,16.0,91,4.01
Guntur_South,15.9,80.0,2024-09-09,28.2,24.7,26.4,9.5,9.5,2.32,17.5,85,9.55
Guntur_South,15.9,80.0,2024-09-10,32.8,25.8,28.8,0.0,0.0,5.31,25.2,69,21.14
Guntur_South,15.9,80.0,2024-09-11,33.4,25.6,28.8,0.0,0.0,5.81,22.0,66,23.0
Guntur_South,15.9,80.0,2024-09-12,32.9,25.0,28.5,0.0,0.0,5.59,19.4,66,22.85
Guntur_South,15.9,80.0,2024-09-13,32.5,24.4,28.1,0.0,0.0,5.45,18.4,67,22.53
Guntur_South,15.9,80.0,2024-09-14,33.1,24.7,28.7,0.0,0.0,5.84,19.2,63,22.85
Guntur_South,15.9,80.0,2024-09-15,34.2,25.2,29.3,0.0,0.0,6.07,18.0,61,23.17
Guntur_South,15.9,80.0,2024-09-16,33.3,25.5,28.9,0.3,0.3,5.72,20.0,66,22.99
Guntur_South,15.9,80.0,2024-09-17,34.0,25.2,29.3,0.0,0.0,6.12,20.8,63,24.12
Guntur_South,15.9,80.0,2024-09-18,33.8,23.8,28.7,0.5,0.5,5.37,11.7,70,23.13
Guntur_South,15.9,80.0,2024-09-19,34.4,25.6,29.7,0.0,0.0,4.87,11.0,68,20.64
Guntur_South,15.9,80.0,2024-09-20,34.3,25.5,29.1,12.4,12.4,4.42,14.5,71,16.68
Guntur_South,15.9,80.0,2024-09-21,30.5,24.6,27.4,12.5,12.5,2.9,15.5,84,12.82
Guntur_South,15.9,80.0,2024-09-22,32.4,24.2,27.5,22.9,22.9,4.14,18.8,84,19.13
Guntur_South,15.9,80.0,2024-09-23,32.0,24.6,27.8,13.6,13.6,3.63,13.0,84,16.45
Guntur_South,15.9,80.0,2024-09-24,30.9,24.5,26.8,19.9,19.9,2.87,13.0,89,13.3
Guntur_South,15.9,80.0,2024-09-25,32.1,24.2,27.5,9.5,9.5,3.52,13.0,84,15.98
Guntur_South,15.9,80.0,2024-09-26,31.6,26.0,28.2,0.1,0.1,3.47,17.3,77,13.94
Guntur_South,15.9,80.0,2024-09-27,32.8,26.1,28.6,0.1,0.1,3.83,12.9,80,16.76
Guntur_South,15.9,80.0,2024-09-28,32.3,25.4,28.5,0.9,0.9,4.22,11.9,81,19.43
Guntur_South,15.9,80.0,2024-09-29,32.2,24.4,28.2,3.8,3.8,4.52,12.9,81,20.88
Guntur_South,15.9,80.0,2024-09-30,33.5,25.0,28.8,0.0,0.0,5.08,12.3,78,22.69
Guntur_South,15.9,80.0,2024-10-01,34.0,24.8,28.7,0.0,0.0,5.16,13.7,77,22.84
Guntur_South,15.9,80.0,2024-10-02,35.0,24.8,29.6,1.6,1.6,4.99,7.2,76,22.73
Guntur_South,15.9,80.0,2024-10-03,35.1,25.6,29.9,1.7,1.7,5.14,13.2,72,21.28
Guntur_South,15.9,80.0,2024-10-04,35.3,26.1,30.2,0.0,0.0,5.22,10.4,67,22.2
Guntur_South,15.9,80.0,2024-10-05,35.0,25.5,30.0,0.3,0.3,5.12,9.3,67,21.84
